# The license in the LICENSE file does not apply to this file. The data in this file is from SIMBAD (http://simbad.cds.unistra.fr/simbad/). This file is made available under the Open Database License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in individual contents of the database are licensed under the Database Contents License: http://opendatacommons.org/licenses/dbcl/1.0/.
id,otype,ra,dec,pmra,pmdec,rvz,plx,type,mag,extra

α Mon,PM*,115.31179988937959,-9.551132713051112,-74.989,-19.838,11.161,22.3839,G9.5III-IIIbFe-0.5,3.93
β Mon,**,97.20445710998001,-7.033058368333033,-6.86,-2.76,17.2,4.82,B4Ve+B2Vn(e)+B3V:nne,3.74
γ Mon,*,93.71388839009543,-6.274776778696667,-5.601,-18.662,-4.8,5.1056,K1III:,3.96
δ Mon,*,107.96608530415293,-0.4927671698652778,-1.038,5.412,15,7.8768,A0IV,4.15
ζ Mon,*,122.14853373998083,-2.9837876605491664,-17.445,-3.016,31.2,3.245,G2Ib,4.33
ε Mon,**,95.9425,4.595555555555555,null,null,null,null,A7IV+F4V,4.31
ε Mon A,*,95.94202257163,4.59288236137,-15.127,7.701,12.4,24.0777,A8V(n),4.398
ε Mon B,*,95.94369120554,4.59587108683,-18.845,0.658,14.453,25.0633,F5V,6.6
30 Mon,PM*,126.41513277136585,-3.9064272186819444,-66.738,-23.452,10,25.3438,A0Va,3.9

α Mus,**,189.29590786916668,-69.1355647886111,-40.2,-12.8,13,10.34,B2IV,2.649
β Mus A,**,191.56999562079372,-68.10809998944583,-37.428,-10.578,null,10.241,B2V,3.55
β Mus B,*,191.57059706420708,-68.10787540935777,-37.539,-23.116,null,10.4285,B3V,4
γ Mus,SB*,188.1167205253554,-72.13298978942889,-51.833,-5.664,7.779,8.6015,B5V+A:,3.88
δ Mus,SB*,195.56773571432208,-71.54885898133195,263.701,-23.069,36.5,37.3886,K2III,3.61
ε Mus,LP*,184.39281518409328,-67.96073681176279,-230.607,-26.206,7.1,9.9915,M4III,4.02
ζ^1 Mus,PM*,185.55012052837998,-68.30733591001,-1.467,-47.437,21.13,9.1234,K0III,5.723
ζ^2 Mus,**,185.53057938607998,-67.52210359001,-29.729,-6.647,-17,9.9903,A5V,5.146
η Mus,SB*,198.81223044841164,-67.89459139138917,-30.518,-9.179,-8,8.7196,B7III+B7III,4.78
η Mus C,Pu*,198.79154897363998,-67.88041299853,-31.058,-11.222,null,8.7122,kB8hF0:SrSi,7.2
θ Mus A,WR*,197.02980487727,-65.30602206293,-4.272,-1.664,-28.4,0.4613,WC5+B0III,5.53
θ Mus B,*,197.02937355707,-65.3074944414,-3.977,-1.83,null,0.4921,O9III,7.555
ι^1 Mus,PM*,201.27966206892998,-74.8878194833,-108.236,-132.718,28.26,14.4967,K0III,5.04
ι^2 Mus,*,201.8270714803,-74.69175564974,-35.337,-13.814,-3,6.6274,B9V,6.613
λ Mus,PM*,176.40172787504667,-66.7287577037325,-95.242,34.663,12.28,23.7289,A7V,3.65
µ Mus,LP*,177.06056292066,-66.81490961192,30.34,-15.71,37.4,6.8524,K4III,4.728
R Mus,cC*,190.52094198987996,-69.40755491657,-4.344,-2.048,3.8,1.0656,F7Ib,6.33
S Mus,cC*,183.19591625352996,-70.15178866574,-8.139,-1.511,-1.91,1.1707,F6Ib+B5V,8.33
BO Mus,LP*,188.7268483785871,-67.75689640952666,-11.611,-3.291,10.1,3.0037,M6II/III,6.23
EF Mus,**,193.57453769467,-70.03677739063,4.66,0.852,-1.41,2.8085,K1II/III,6.9
EZ Mus,a2*,202.19494455191997,-69.62712094686,-21.115,-16.328,16.4,4.5406,B8pSi,6.179
KT Mus,LP*,180.65575810238997,-70.85926916864,-4.121,-0.607,6.6,0.7556,M5Ib/II,8.12
LO Mus,SB*,191.82914662934996,-66.23745144684,-95.708,9.665,0.89,30.7268,K1Vk,8.53
LM Mus,LP*,191.35813767369999,-71.71131768708,-57.295,-8.861,null,3.7054,M5III,7.18
LY Mus,Sy*,205.30662659905997,-71.8682669777,-32.258,36.21,6.88,3.2504,S6,2,6.97
MR Mus,EB*,175.40729723026,-67.91437019117,-31.487,3.239,24.48,2.4458,A2V+F6V,8.44
PS Mus,s*r,193.79247637153998,-68.90678506297,-3.729,-1.715,-39.35,0.4555,M1Ib,6.724
RT Mus,cC*,176.13701274081,-67.30524634824,-6.79,-0.917,-1.8,0.6664,F8,8.57
V340 Mus,EB*,196.63477879977998,-65.08042602321,-4.263,-1.35,null,0.4192,O9IV,7.9
V350 Mus,RR*,203.10525265599998,-74.60995375535,-5.73,23.6,null,6.135,F2IV,8.23
12 Mus,**,174.873192067665,-65.3978054020789,-29.762,5.783,9.1,8.3972,G5/8IIIp+A0/1V,5.095
67 Mus,SB*,201.45958819875997,-70.62725255886,-55.129,1.026,1.29,7.9917,ApHg(Mn),5.651

γ^1 Nor,*,244.25389311347118,-50.06812142537778,-1.715,-3.767,-18.15,1.2046,F9Ia,5.09
γ^2 Nor,PM*,244.96009294998038,-50.15550599744805,-159.666,-51.94,-29.15,23.5698,K0III,4.02
δ Nor,*,241.62271525201,-45.17328002381,-18.44,41.784,-15.5,31.0627,kA3hA7mF0III:,4.713
ε Nor,SB*,246.79600671349993,-47.5547936494661,-12.049,-20.278,-12.5,5.239,B2V,4.521
κ Nor,*,243.36970863593996,-54.630467514290004,-4.59,-22.568,-15.31,6.9638,G8III,4.94
η Nor,*,240.8037395438433,-49.22969591545055,41.862,9.996,0.69,13.9563,G8III,4.643
ι^1 Nor,**,240.88370589638575,-57.775073363780436,-120.01,-82.09,-14.4,25.39,A5IVs,4.67
µ Nor,s*b,248.52091401572375,-44.04531127887388,0.865,-2.985,4.1,1.0967,O9.7Iab,4.94

α Oct,SB*,316.17942781892043,-77.02376835555778,12.985,-369.816,85.9,22.1774,F6(m)pec,5.15
γ^1 Oct,PM*,358.02697159435,-82.01882321865,-45.67,-15.666,17.74,12.179,G6/8III,5.106
γ^2 Oct,*,359.38692394875,-82.16980824557,-22.246,-23.235,27.2,10.1771,K0III,5.724
γ^3 Oct,*,2.50905204359,-82.22404708058,-22.05,-20.218,15,12.3535,K1/2III,5.283
β Oct,PM*,341.51462908375,-81.38161444027777,-54.49,1.16,19,21.85,A9IV/V,4.128
δ Oct,PM*,216.73013379233663,-83.6678847301364,-96.184,-13.862,4.6,10.8706,K2III,4.304
ε Oct,LP*,335.0070025958396,-80.43974713422168,56.083,-43.128,11.7,11.122,M5III,5.177
ζ Oct,PM*,134.17073217377,-85.66315211796,-117.699,33.964,-3.6,20.9964,A8/9IV,5.419
θ Oct,PM*,0.39874771198458336,-77.06572535204721,-56.841,-176.791,22.48,15.4549,K3III,4.783
λ Oct,**,327.72734813237383,-82.71890139568454,68.14,-31.86,-10.5,7.97,G8/K0III,5.29
ν Oct,SB*,325.3689251479717,-77.39000876162,68.656,-250.044,34.4,51.5172,K1III,3.728
ξ Oct,Pu*,342.59505792069,-80.12384495678,20.003,-12.607,22.1,6.35,B6V,5.311
σ Oct,dS*,317.19526487582993,-88.95649953627,26.323,4.721,11.9,11.1005,F0IV,5.42,name=Polaris Australis
χ Oct,PM*,283.69641925078,-87.60584331391,-36.555,-135.715,34.56,12.5114,K3III,5.278

α Oph,**,263.73362272030505,12.560037391671425,108.07,-221.57,11.7,67.13,A5IVnn,2.07,name=Rasalhague
β Oph,PM*,265.86813295741786,4.567303668469166,-41.793,159.43,-12.12,39.2284,K2IIICN0.5,2.75,name=Cebalrai
γ Oph,PM*,266.9731691245113,2.7072791218991665,-23.936,-74.462,-12.31,33.6174,A1VnkA0mA0,3.75
δ Oph,PM*,243.58641259114916,-3.6943257851008338,-45.34,-144.433,-18.7841,20.4113,M0.5III,2.75,name=Yed Prior
ε Oph,PM*,244.58037593556583,-4.692513152746668,83.916,40.763,-9.342,30.5136,G9.5IIIbFe-0.5,3.23,name=Yed Posterior
ζ Oph,Be*,249.2897502448742,-10.56708603964,10.465,24.742,-9,7.4088,O9.2IVnn,2.56
η Oph,**,257.5945287106208,-15.724906641710527,40.13,99.17,-2.4,36.91,A2IV-V,2.42,name=Sabik
η Oph A,PM*,257.5944336,-15.7251428,null,null,null,null,A2(V),2.463
η Oph B,*,257.59432,-15.725182199999999,null,null,null,null,A3(V),3.26
θ Oph,bC*,260.502413945,-24.99954638166667,-7.37,-23.94,-2.1,7.48,OB,3.26
λ Oph,**,247.72842974605487,1.9839224782032374,-30.98,-73.42,-16,18.84,A1IV,3.9,name=Marfik
λ Oph A,PM*,247.72841177213542,1.9839051346405556,-32.602,-66.018,null,20.3338,A0V,4.15
λ Oph B,PM*,247.72859166666666,1.9842444444444445,-21.3,-87.7,null,null,A4V,5.14
ν Oph,PM*,269.7566342235884,-9.773633604669445,-7.707,-116.38,13.19,22.9031,G9IIIa,3.34
b Oph,PM*,261.59256892034335,-24.175306945060278,-1.947,-117.428,-34.8,40.0272,kA5hA9mF1III,4.153
V2500 Oph,BY*,269.4520769586187,4.693364966576667,-801.551,10362.394,-110.11,546.9759,M4V,9.511,name=Barnard's Star,wellKnownName=true,internalNotes=Added in manually
67 Oph,s*b,270.16131578875,2.93156483414,0.935,-8.772,-92.25,1.3731,B4Ib-II,3.93
70 Oph,SB*,271.363688269495,2.5000988299620857,124.16,-962.82,-5.8,196.72,K0-V,4.03
72 Oph,PM*,271.83743686336254,9.563846726640831,-61.804,79.004,-23.9,38.1263,A5V,3.73

α Ori,s*r,88.79293899077537,7.407063995272694,27.54,11.3,21.91,6.55,M1-M2Ia-Iab,0.42,name=Betelgeuse,wellKnownName=true
β Ori,s*b,78.63446706693006,-8.201638364722209,1.31,0.5,17.8,3.78,B8Ia,0.13,name=Rigel,wellKnownName=true
γ Ori,V*,81.28276355652378,6.3497032644440665,-8.11,-12.88,17.31,12.92,B2III,1.64,name=Bellatrix
δ Ori,**,83.00166705557675,-0.29909510708333326,0.64,-0.69,18.5,4.71,O9.5IINwk,2.41,name=Mintaka
ε Ori,s*b,84.05338894077023,-1.2019191358333312,1.44,-0.78,27.3,1.65,B0Ia,1.69,name=Alnilam
ζ Ori,**,85.18969442793068,-1.9425735859722049,3.19,2.03,18.5,4.43,O9.7Ib+B0III,1.77,name=Alnitak
ζ Ori A,SB*,85.18969642916667,-1.9425723222222224,4,2.5,18.1,null,O9.2IbvarNwk,1.9
ζ Ori B,*,85.18988002916667,-1.9432186222222223,4,2.5,13,null,O9.5II-III(n),3.73
η Ori,bC*,81.11923634279408,-2.3971475397222215,-0.71,-3.46,19.8,3.34,B1V+B2:,3.35
η Ori A,SB*,81.11923920093793,-2.3971469508627776,-0.483,-1.248,null,1.5783,B1V,3.59
η Ori B,*,81.11971258399294,-2.3970309594666666,3.261,-2.365,null,2.2315,B2:,4.89
θ^1 Ori A,Ae*,83.81593917292,-5.3873151943,1.355,0.25,28.3,2.6427,B0V,6.73
θ^1 Ori B,EB*,83.81722494169,-5.38521790118,1.28,1.278,26,2.6548,B1V,7.96
θ^1 Ori C,SB*,83.8186095697,-5.3897005033,2.262,0.994,24.5,2.5014,O7Vp,5.13
θ^1 Ori D,Y*O,83.82190603333,-5.387936316139999,1.822,0.393,32.4,2.282,B1.5Vp,6.7
θ^2 Ori A,SB*,83.84542183261,-5.416064620030001,1.089,2.394,19,2.9728,O9.5IVp,6.39
θ^2 Ori B,Y*O,83.86000314065,-5.41688715766,1.161,0.162,28.5,2.387,B0.7V,6.38
θ^2 Ori C,Or*,83.8809629686,-5.421214362500001,2.51,3.731,30,2.4513,B4V,8.24
ι Ori,SB*,83.85827580502625,-5.909888523506666,-2.816,-1.693,27.6,1.9969,O9IIIvar,2.77,name=Hatysa
κ Ori,s*b,86.93912016833333,-9.66960491861111,1.46,-1.28,20.5,5.04,B0.5Ia,2.06,name=Saiph
λ Ori,**,83.78449002103218,9.934155874166667,-0.34,-2.94,30.1,2.97,O8IIIf+B0.5V,3.66,name=Meissa
λ Ori A,Em*,83.78448366963,9.934164257309998,2.896,-3.183,34,2.5936,O8III((f)),3.47
µ Ori A,SB*,90.5958197,9.647288305555556,11.7,-34.1,null,null,A1Vm,4.3
ν Ori,SB*,91.8930213474954,14.768475205429999,7.916,-20.936,24.1,5.4034,B3IV,4.397
ο Ori,S*,73.13317666869,14.25064208505,1.422,-54.863,-8.4,5.8125,M3SIII,4.721
ο^2 Ori,PM*,74.09281653025542,13.514468784302222,-74.408,-44.909,2.54,18.0904,K2-IIIb,4.06
π^1 Ori,PM*,73.72386707883084,10.150834290816942,40.783,-128.345,18.22,27.0067,A0Va_lB,4.648
π^2 Ori,*,72.65301036721706,8.900181169455834,1.514,-29.451,24.4,14.9058,A1Vn,4.35
π^3 Ori,PM*,72.46004668811875,6.961277950629445,463.954,11.937,22.47,124.6198,F6V,3.19,name=Tabit
π^4 Ori,SB*,72.8015240542129,5.605103849968333,-1.7,1.003,23.3,3.8715,B2III,3.68
π^5 Ori,SB*,73.56290435241,2.44067165846,0.561,1.34,24.2,3.2945,B2III,3.73
π^6 Ori,V*,74.63709287275,1.7140135367600002,-0.589,-6.482,14.73,4.2093,K2-IIb,4.459
ρ Ori,SB*,78.32283087218,2.8612392074300006,6.014,3.7,46.39,13.329,K1III,4.48
σ Ori,Y*O,84.68652242855,-2.60007866108,4.6,-0.4,29.9,3.04,O9.5V+B0.2V(n),3.79
τ Ori,*,79.40162639920332,-6.844407440375556,-17.727,-9.612,20.1,6.0147,B6III,3.59
υ Ori,SB*,82.98274983152,-7.301537745826389,-0.704,-4.885,16,2.4567,O9.7V,4.63
φ^1 Ori,Y*O,83.70515678066583,9.489586216834999,2.961,-2.456,33.2,2.6737,B0.2IV,4.41
φ^2 Ori,PM*,84.22661905356708,9.2906712530075,98.301,-305.022,99.083,28.6722,G9.5IIIbFe-2.5,4.09
χ^1 Ori,SB*,88.59576245541668,20.276172788333334,-162.54,-99.51,-15.42,115.43,G0V,4.4
χ^2 Ori,s*b,90.97993487768,20.13845226149,0.962,-2.5,16.8,0.7636,B2Ia,4.63
ψ^1 Ori,Be*,81.18678077013,1.8464449765800002,1.047,0.433,19.3,2.9321,B1Vn,4.96
ψ^2 Ori,bC*,81.70928884671,3.0956728206000004,1.031,-1.019,12,2.9943,B2IV,4.611
ω Ori,Be*,84.79644082532583,4.121468969526665,-0.21,0.436,24.77,1.9761,B3Ve,4.59
b Ori,PM*,85.61930095694,1.47462939939,-54.59,-14.371,87.55,10.6744,K1III,4.9
c Ori,Y*O,83.846519387785,-4.838349940276388,-4.124,-1.974,47.1,6.5163,B1V+?,4.59
d Ori,SB*,84.72117993594,-7.212829772149999,-15.402,-49.302,-11.07,22.9587,A4Vn,4.8
e Ori,*,80.9867824417454,-7.808062597089446,-14.339,-43.715,-18.309,19.45,G8+III,4.12
g Ori,**,73.6953965534,11.425983064750001,-6.141,17.895,1,14.1277,A3V,5.184
h Ori,SB*,77.33184697113,9.82958407609,60.769,-7.443,43.9119,18.771,A2m,5.43
p Ori,SB*,81.12040407519,-0.89133481924,-3.552,135.626,20.67,17.3865,G9III-IVBa0.5,5.072
f^1 Ori,Be*,93.01366640034375,16.130403784392783,5.51,-17.108,22,5.0265,B5Vn,4.92
f^2 Ori,Pu*,93.85470150666,16.143165284179997,-0.886,-9.24,23.8,7.758,B7V,5.327
l Ori,**,94.27758283363,9.942393052579998,7.773,-60.906,14.5,12.1166,A2V,5.386
n^1 Ori,**,82.81054929439388,3.2921313641666665,-0.22,-1.5,21.6,2.87,B3II/III,5.46
U Ori,Mi*,88.95487818018,20.17518830669,-12.355,-6.479,-19.5,3.4924,M6-9.5e,5.4
VV Ori,SB*,83.38102705571,-1.1560720701299998,-1.088,-1.183,22.2,2.2654,B1V+B4.5V,5.34
5 Ori,V*,73.34489101338417,2.508224484701389,30.929,-15.895,12.29,5.3293,M1III,5.324
11 Ori,a2*,76.14228828818082,15.404102144530556,17.432,-31.043,16.8,7.8068,A1VpSiCr,4.661
15 Ori,**,77.42482144179,15.597213047200002,4.185,-7.263,28.79,9.8438,F2IV,4.82
18 Ori,*,79.01722775685,11.34135505115,-7.928,-6.012,-8.2,8.3219,A0V,5.515
21 Ori,PM*,79.79675039508,2.59579997242,-17.16,-45.512,8.3,16.3291,F5III-IV,5.325
23 Ori,SB*,80.70834994391,3.5444587383899995,-1.802,-3.476,18,1.8431,B2IV/V,5
31 Ori,V*,82.43325837302,-1.09223842622,0.754,-25.459,6.02,6.517,K4III,4.71
32 Ori,**,82.69604545293245,5.94813679249986,5.1,-33.3,18.6,10.77,B5IV+B7V,4.2
32 Ori A,*,82.6960460248,5.9481452814299995,9.366,-38.783,null,10.1428,B5IV,4.46
38 Ori,**,83.56988934151,3.76690626705,-24.785,-17.721,-4,5.9928,A1V,5.326
45 Ori,*,83.91451731516,-4.8560665491,-2.113,8.501,-8.5,8.7664,A9IV/V,5.234
55 Ori,Pu*,87.84159848051,-7.518003030749999,0.04,-0.663,12.6,3.1605,B2V,5.341
56 Ori,V*,88.11016073755,1.85513786428,-6.89,-7.973,11.27,2.5424,K2-IIb,4.75
60 Ori,*,89.70656134676,0.5529823367400001,-15.428,2.156,35,6.0104,A0V,5.2
64 Ori,SB*,90.86401642466,19.69056282255,8.132,-19.675,12.61,3.8145,B8V,5.13
73 Ori,*,93.93735211446,12.55107027374,-1.512,-1.43,12.9,2.343,B9II-III,5.467
77 Ori,*,96.80733781849,0.29924419928,2.306,-8.969,32.05,3.8856,K1II,5.186

α Pav,SB*,306.4119043651986,-56.73508972631689,6.9,-86.02,2,18.24,B2IV,1.918

ε Peg,LP*,326.04648391416663,9.875008653333333,26.92,0.44,3.39,4.73,K2Ib-II,2.39

α Per,V*,51.08070871833333,49.86117929305556,23.75,-26.23,-2.158,6.44,F5Ib,1.79

α Phe,SB*,6.5710475153919266,-42.305987194396046,233.05,-356.3,74.6,38.5,K0.5IIIb,2.38

α Pic,PM*,102.04772968012593,-61.941389121171916,-66.07,242.97,15.3,33.78,A8VnkA6,3.23

α PsA,PM*,344.4126927211701,-29.622237033389442,328.95,-164.67,6.5,129.81,A4V,1.16

η Psc,**,22.870867450065003,15.345831842497502,28.584,-3.217,13.78,8.7335,G7IIIa,3.62

ζ Pup,BY*,120.89603140977576,-40.003147798268934,-29.71,16.68,-23.9,3.01,O4I(n)fp,2.25

α Pyx,V*,130.8980726264225,-33.18638327946639,-14.613,10.012,15.3,4.1089,B1.5III,3.68

α Ret,PM*,63.60612501835416,-62.47380348899389,45.069,42.948,35.5,20.3431,G8IIIa:,3.36

γ Sge,PM*,299.68928429315497,19.492146130476666,65.005,22.721,-33.591,11.3375,M0-III,3.47

ε Sgr,PM*,276.0429933505963,-34.38461648586744,-39.42,-124.2,-15,22.76,B9IVp_lB?,1.81

α Sco,s*r,247.3519154198264,-26.432002611950832,-12.11,-23.3,-3.5,5.89,M1.5Iab+B2Vn,0.91
λ Sco,bC*,263.40216718438023,-37.10382355111976,-8.53,-30.8,-3,5.71,B2IV+DA7.9,1.63

α Scl,Ro*,14.65149693501667,-29.3574533863875,19.973,5.072,9.6,4.6224,B7IIIp,4.27

α Sct,PM*,278.8017798215825,-8.24407051095861,-18.006,-313.989,36.5,17.6952,K3III,3.83

α Ser,PM*,236.0669754565879,6.425630220244722,133.922,45.55,2.63,43.945,K2IIIbCN1,2.63

α Sex,*,151.98451569501,-0.37167036849000007,-13.06,-9.669,6.47,7.6582,A0III,4.49

λ Tau,SB*,60.1700698910475,12.49034444100722,-6.562,-12.591,17.8,8.0397,B4IV,3.41

α Tel,PM*,276.74340176679584,-45.968457754716674,-17.31,-53.512,-0.2,11.6696,B3IV,3.463

β Tri,SB*,32.38594634196055,34.98729706469149,149.16,-39.1,12.3,25.71,A5III,3

α TrA,*,252.1662295073803,-69.02771184691984,17.99,-31.58,-3,8.35,K2III_Ba1,1.88

α Tuc,SB*,334.62546848872375,-60.259629544748336,-77,-32.823,42.2,17.7324,K3III,2.82

ε UMa,a2*,193.5072899675,55.95982295694445,111.91,-8.24,-12.7,39.51,A1III-IVpkB9,1.77

α UMi,cC*,37.954560670189856,89.26410896994187,44.48,-11.85,-16.42,7.54,F8Ib,2.02

γ^2 Vel,WR*,122.38312555977059,-47.336586329303486,-6.07,10.43,15,2.92,WC8+O7.5III-V,1.83

α Vir,bC*,201.2982473615632,-11.161319485111932,-42.35,-30.67,-3.31,13.06,B1V,0.97

γ^2 Vol,PM*,107.18694039829,-70.4989304021,23.62,108.653,2.8,24.4775,K0III,3.746

α Vul,PM*,292.176374672262,24.664905852074995,-126.197,-106.865,-85.391,11.2238,M0.5IIIb,4.45

